rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
3.0,Three Stars,I like it but it was used it was not a new item.,[],B00E6GRHBO,B00E6GRHBO,AEAJ4V7B5YFQQID6HDOHLMJLEFRA,1512140723089,0,True
1.0,Not as advertised,The DVD tray will not open. Company said they would send an external drive. I have yet to receive it. Also it was advertised as having a HDMI port. It does not. Only has VGA,[],B07H8LHCN7,B07H8LHCN7,AEMK2WBLCGZX676F3AKWGAC555BQ,1657423978755,0,True
5.0,Great sound quality,"The sound quality is fantastic, and the background sound isolation is excellent.",[],B09JQL3NWT,B0BDMZ1DJ8,AG3XWYWNVVKR7WDXQWNPQWGAILTA,1643062096554,0,True
5.0,Good buy for this nice looking case.,Strong case to hold my external drive as well as flash drives and cords.  I recommend this highly to anyone looking for a case for the Mac G drive,[],B004CJ8DLI,B004CJ8DLI,AFHZJMKDLZCNSNYLAVZUBAFUASAQ,1383923362000,0,True
5.0,Works perfectly! Comfy earpieces!,"I use it every day and it's better than the ones my company provides. The earmold pieces are a nice bonus, as it saves having to order them separately.",[],B07QYN65S8,B07QYN65S8,AFXAHLQMAHU6AMIQA6CSANWMIO5A,1561395536745,3,True
5.0,pretty pictures.,mmmmmm... pretty pictures.,[],B004V4IWKG,B005MX9PMO,AGCN3B2PNJBXGHKXJYUJ43R4TY2A,1407740945000,0,True
4.0,No doubt about being a good unit. But.....,"Been wanting to buy this but... I put it on my wish list and then this...Price changes, price changes.  ""first 355.33 then 349.99 then 338.00 then 383.56 now 469.99"" You never know when to buy it or wait..Prices are since Aug. 28, 2011.",[],B004XZL980,B004XZL980,AHOIQRPZATIEVNEBV3B63SXQIJUA,1328634058000,0,False
5.0,Great product for the price,Great product for the price,[],B07YFG7T8F,B07Z18JVPH,AEKC45F3O2BMQDY5GVLGYN63D76Q,1593346371671,0,True
5.0,Awesome!,"Got this for a 17yr old girl.  She uses it daily and has enjoyed reading books on the Kindle.  No complaints, and from a teenager that is a maor win!",[],B007HCCNJU,B007HCCNJU,AESX3RXRHHHWFIEEBY2AKBZUEIMQ,1392390714000,0,True
5.0,Amazing Telescope,My son absolutely adores his new telescope.  It works great for the price.  I recommend it to all,[],B09836V1BD,B0C9JSZ81D,AHFUVQ76GFWHMZRZ7BVVRH63UBAA,1654872162553,0,True
4.0,Four Stars,Everything is great just needed a charger to plug it in and some apps,[],B0085P4OWM,B0085P4OWM,AGCAZKBF3Y5S7AOGF2Y5RSSOKB7Q,1419527064000,0,True
5.0,Great tripod for the money.,"I was impressed with the quality of this tripod, very stable when I mount my cameras to it.. The legs are very sturdy and allows you to get very good video and still shots without any movement.  I would definitely recommend this over higher-priced tripod.",[],B00DHPCVQG,B00DHPCVQG,AHL25T3YNKPTMN7G5S2DAUPPYJSQ,1400341898000,1,True
4.0,"Great webcam, easy to use",Great picture and microphone for Zoom calls and other video applications.  Easy to set up and use on my LG monitor.  A little expensive but the quality of features make it worthwhile.,[],B01LXCDPPK,B0BHFGL8H8,AFWIRDYIVWCGL3UNMFYLMNY3V3PQ,1609509901890,0,True
4.0,Perfect portable cold shoe,"Brilliant, simple but well built, can attach anywhere on my cages, and really essential<br />tool. No problem with it so far.",[],B00HQPF7PU,B00HQPF7PU,AE4RYAJZMN2FQJG4F7ULJR5FJ4GQ,1399373289000,0,True
5.0,Very clear vision,It notifies me when there’s movement or person. It’s very light and adjustable,[],B089W4PKRW,B089W4PKRW,AERCJ3277SMU4SLLM2G3ROC4NX5Q,1631648903025,0,True
5.0,"Great images, slow autofocus","Amazingly sharp pictures. Noticeable vignetting at full open, but that's easily taken care of. Autofocus is a bit slow and likes to hunt constantly, however, even when its focused correctly (Sony a6000). Well worth the price.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZKU2UGcBL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZKU2UGcBL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZKU2UGcBL._SL256_.jpg'}]",B01C3SCKI6,B00BQC2WPC,AF6VC4DAN3QCR2UDGHQTUGAEUFJQ,1578176289675,0,True
3.0,Highly recommended,I have a 1800 sq ft house and it doesn’t reach the other end not even a low signal,[],B00F0DD0I6,B00F0DD0I6,AGAAYTLKDWAM7XZLCEB5POASG7CQ,1602215292243,0,False
2.0,Ungodly Slow,"They technically work, but these are the slowest flash drives on earth. Basically unusable in 2019.",[],B07DTYNWM1,B0923PPP3C,AH4Y6BCZGFWSJDFWW5U52JQZ7VDA,1557603676665,0,True
5.0,Incredible,Incredible texture and anti glare. It totally transformed my iPad. Super easy install. Absolutely love it!,[],B07QG6JVXZ,B07QG6JVXZ,AEAKKBDU3VRBESTB77ITIAKA4WLQ,1563990836280,0,True
1.0,Do not buy this. It got really hot and ...,Do not buy this. It got really hot and melted so I returned it. the part where it connects to you surface is severely defective and I could see the electrical components after the plastic melted away.,[],B00KG6SBB8,B00KG6SBB8,AEGK2PDHNGUEFXMS5ERBTH7KBNUQ,1445489812000,0,True
3.0,Works,I am using it right now. Instructions are very lacking in regards to the correct positioning of the magnets and whether or not you actually need the magnets that are included. A plus to this item is that the instructions state that it does not have touchscreen capabilities bit it actually does. My only issue is that the screen can move or fall off at times.,[],B09PN743T9,B0C5H2LZZ5,AHAGQ3VWFD3DOTJEWOQ65W7GB2RA,1679037576865,0,False
5.0,Thank you!,Thank you.,[],B07G43LGWR,B07G43LGWR,AHELRN5SCYDNADROLAIUBPJFGI2Q,1559326843180,0,True
5.0,Innovative Tech. ITRR-501 Retro Turnable,Recordings from both sources (Turnable or cassette) are with excellent reality. Its easy to manage and also look like a very good piece of music furniture. I am only having a litle problem (it may be my fault) with the auto-manual track increment effect and are having some difficulties to tel. contac with the sender representative.,[],B0012U58P4,B0012U58P4,AF6N6ZBQEJIY7BP5E3KJJXRGJDGA,1236797171000,15,True
2.0,Bent terminal,Battery terminal bent...no package damage visible,[],B075SRGDH8,B075SRGDH8,AGVV7PGZLMMAPIABL4F64WF7FVSQ,1591907473756,0,True
5.0,Five Stars,More than a UV,[],B0000BZLBQ,B08484Q1JB,AHVG2FST42AG3THSXAB33O2R4GFQ,1421257877000,0,True
5.0,Helpful morning and evening!,Nice unit. Time will tell with the Seasonal Affective Disorder! Thx!,[],B07Q13CM4S,B07VYRTH3Z,AG72OJOBGNNURQVJEDYPWIKAWMOA,1572396214199,0,True
5.0,works as advertised,"Works, good quality",[],B077GS3SKR,B0BKL686TG,AGS2ZNYRU7FIZJPPIOT2S32TD5QA,1643133702862,0,True
5.0,Long Enough,"I purchased this 10 feet cable for primary use at the office. It is long enough to be plugged-in from the power source at the floor all way up to my standing desk. Good quality cable, so far.",[],B01BQT7PZQ,B07BQY716H,AFBG6Z6R7LS5BP4WRF4QG4PL35FA,1484929020000,0,False
5.0,"Works well to charge an older Samsung tablet, just ...","Works well to charge an older Samsung tablet, just what we were looking for!  Impossible to find these in most stores anymore.",[],B0083XTPH0,B0083XTPH0,AHFOP3LPI5EBK56M3DYVASLU3MPA,1475684523000,0,True
2.0,Motion detection is a problem.,The motion detection does not work at all.<br />I am getting ready to send the cameras back.,[],B07MN67BCR,B07MN67BCR,AGOY4A3J77QRZSOBXPDFMXLKGSDQ,1568945820761,0,True
5.0,Quality case,I cannot believe a case of this quality at this good of a price. Fit perfect!,[],B08JC58H4R,B08JC58H4R,AGOM2KETDQ6HQVWFMP5RBIEFNSQA,1610763263470,0,True
5.0,Best battery tester I’ve ever seen,Amazing battery tester. Works just perfectly.,[],B014FEM0X6,B014FEM0X6,AFV2RJE4R5BD4T54PH3ODKHUCMZA,1614608374346,0,True
5.0,Perfect for laptop,As a remote worker my laptop battery was seeming to be hot more and more due to excessive use. This fan is absolutely perfect. My laptop has not overheated since I started using this fan.,[],B08SW4RWWQ,B0BXJGSZ8W,AEU64ZDLSLXSCX4FNSE5C2R6QLGQ,1659998821122,1,True
5.0,"Amazing Quality, Solid Item!","Using this with multiple devices, 5.1 surround sound (Monoprice 10565 speaker system) and things could not be more perfect! GET IT!! I did a ton of research and landed on this. It paid off!",[],B00YAO43YG,B017YFKQJI,AGAM5RUPTUYG7ZVREM3LYG2U2FFA,1450199541000,0,True
5.0,Works well.,Works as expected,[],B097JT9FFW,B097JV5PJP,AHNAKKDJDECYL43UAJWGT2P766AQ,1678833472961,0,True
5.0,VERY SIMPLE,VERY EASY TO INSTALL,[],B07T81M6XV,B08FZ64QSY,AFBEZTIX3IBKCFYKV3NLZP5TMIYA,1607344908146,1,True
5.0,Perfect,Came as described - thanks!,[],B001RNNX8A,B07C9X5RCT,AEYAEEMIHANQED4W2VZKZOOZYGTA,1660240680994,0,True
5.0,Great,I was very pleased with your indoor antenna! I have a beautiful picture and it is convenient to have it on a stand .<br />I really did not expect it to work so well. My only regret is that I can only get 3 channels but they are important ones of ABC/NBC and PBS,[],B00NHZWL3E,B00NHZWL3E,AFJ62Z3SDQEEIBNXKKQU7KIZTQQQ,1422054971000,0,True
2.0,Definitely NOT what I was Expecting...,"This camera only made it 24 hours in my house, I had to send it back. I've had a Canon Rebel, Canon Powesrshot Elph SD1400, and a Canon Powershot IS 2S. This is by far the worst of the bunch, and I loved all the others. I've always been a Canon person, and on paper this camera looked great. I ended up going with the newer Canon Elph 110 HS. It has more features and options, better technical marks like a faster shutter speed and MP rating.<br /><br />Pros: I loved the red color and it is super light considering the size. I liked the more powerful flash as well. Nice feature and setting options.<br /><br />Cons: If you use flash a bunch you'll only get about 80 photos before you get battery warnings and have to replace the 2 AAs. Also with the flash, I'd take one photo and it would say 'Charging flash' before I could take another. Meanwhile I was missing photo ops occurring right in front of me. I didn't care for the photo quality indoors without the flash on. Not really a good camera choice for kids & pets.",[],B005I6DVC0,B005I6DVC0,AEBOBRLTHT3Z5LDS4Y4HCKXWLJEQ,1342130802000,1,True
5.0,External Harddrive,Easy to install and works great.,[],B07VS8QCXC,B0B6D4W3R7,AERHVGVWKIX52FU35VJ27IGQGAPQ,1577479845429,0,True
5.0,Excellent Value,"After buying one of these for our kitchen, we loved it so much we got one for our living room and my office as well. It has great sound, and it's easy to connect multiple devices. You can also use the auxiliary input to use it as a computer speaker.",[],B004X28I0A,B004X28I0A,AGGSMHBF7PGUAPJL5GMPOKJ4HQLA,1389124123000,0,True
2.0,Finest Corinthian Leather? and Cardboard!,"[My original review is below]<br />My current opinion is less flattering to this case. Here's why: I owned the first one 5 1/2 months before the very stiff clip tore from its backing, rendering the case useless for clipping on a belt. Still, I liked the case so much I ordered another. I believe that the quality of this second case is not quite up to the standards of the first, because even though I was very, very careful to avoid tearing the clip from the backing while using this second case . . . it DID tear, and it tore within two weeks of my receiving it. So this is a word to the wise, that if you use it to clip to a belt or whatever, be careful that it doesn't tear off the backing.<br /><br />Based on my experience with this case, I do not recommend it. It is not built to last. The clip is very stiff, the backing very weak.<br /><br />[Original post]<br />I don't really know what kind of leather it is, but this cover is tough and it looks great. I've had my iPod touch a little over a week and always keep it in this case. I've already dropped the iPod on a ceramic floor while it was in this case and the case protected it perfectly. If you're no more careful than I was, then this case is for you. My only qualm is that the thickness of the leather next to the screen means you have to be careful when touching near the edge of the screen. Compared with my opinion of this case in all other respects, this is nothing.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51Pu4SOlHhL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51Pu4SOlHhL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51Pu4SOlHhL._SL256_.jpg'}]",B000WOIFO2,B000WOIFO2,AGBYX7343P6TLJP4JW2MFD3AT5XQ,1270428902000,0,True
5.0,Love it!!!!!,I'm actually using it now on my iPad while I type this review. I love it... It was well worth it .,[],B007PV0LAQ,B007PV0LAQ,AHWHDC6C7KRVU3ZHQPQ3ZOWIVPWA,1354635443000,0,True
4.0,"It works geat, only 1 complaint","Great BD player.  Apps work great, wifi set up was easy.  1 complaint is that there is no on/off indicator light on the device.  I would like to know 100% when it is on or off and since there is no light, I am guessing.  Other than that, plays DVD, BD, and CD just fine.",[],B00HUBYBHA,B00HUBYBHA,AGOFUDPEDZ2UYYKWLELSDY5S63UA,1400857988000,0,True
5.0,And... Turning again!,Put the motor in without any problems and turn table is working now like a charm.,[],B004XJ7NQS,B004XJ7NQS,AFVSS4OLCCWTQIU2FNOANOW4JWMA,1446338337000,0,True
5.0,Highly recommended!,This waterproof bluetooth speaker is worth every penny. My daughter wanted to have one of her own speaker and not share with her brother. She is almost 15 and wants to have things that she can call her own. She tried to convince me that she would not drop it in the water. She droped it in the tub full of water and it is has not affected the speaker. The speaker sounds are clear and quit impressive. It lights up when turned on and my daughter likes using it while taking a Bath with bathroom lights off. The speaker emites enought light while she is enjoying a relaxing Bathtime.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/615ZpRwn05L.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/615ZpRwn05L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/615ZpRwn05L._SL256_.jpg'}]",B07DXBBCV3,B07DXBBCV3,AH4NV5I7WLS5GYM5NTQVV6KHSVNQ,1533645872431,0,False
5.0,Great tablet!!,This is a awesome tablet. Functions very well. I have yet to see some of the negative reviews people are saying. Too many expectations maybe!! The layout of this tablet is awesome great price and easy to setup. My other tablet is a 2012 fire 7 and still works . My husband uses it. :),[],B0794RHPZD,B07F4P3JH7,AH2HRGU4VJQVUDG6KKFXMVQ7Q6JQ,1547993582466,0,True
